code_maitre,cle,classe,sous_classe,code_atih,libelle
M92.25,M9225,ATIH s'arrête à un niveau supérieur,préfixe ATIH M922 (type MCO 0),M922,"Ostéochondrite juvénile de la main - "" Région pelvienne et cuisse """
M92.26,M9226,ATIH s'arrête à un niveau supérieur,préfixe ATIH M922 (type MCO 0),M922,"Ostéochondrite juvénile de la main - "" Jambe """
M92.27,M9227,ATIH s'arrête à un niveau supérieur,préfixe ATIH M922 (type MCO 0),M922,"Ostéochondrite juvénile de la main - "" Cheville et pied """
M92.28,M9228,ATIH s'arrête à un niveau supérieur,préfixe ATIH M922 (type MCO 0),M922,"Ostéochondrite juvénile de la main - "" Autres """
M92.29,M9229,ATIH s'arrête à un niveau supérieur,préfixe ATIH M922 (type MCO 0),M922,"Ostéochondrite juvénile de la main - "" Siège non précisé """
M92.30,M9230,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Sièges multiples """
M92.31,M9231,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Région scapulaire """
M92.32,M9232,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Bras """
M92.33,M9233,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Avant-bras """
M92.34,M9234,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Main """
M92.35,M9235,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Région pelvienne et cuisse """
M92.36,M9236,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Jambe """
M92.37,M9237,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Cheville et pied """
M92.38,M9238,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Autres """
M92.39,M9239,ATIH s'arrête à un niveau supérieur,préfixe ATIH M923 (type MCO 0),M923,"Autres ostéochondrites juvéniles du membre supérieur - "" Siège non précisé """
M92.40,M9240,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Sièges multiples """
M92.41,M9241,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Région scapulaire """
M92.42,M9242,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Bras """
M92.43,M9243,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Avant-bras """
M92.44,M9244,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Main """
M92.45,M9245,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Région pelvienne et cuisse """
M92.46,M9246,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Jambe """
M92.47,M9247,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Cheville et pied """
M92.48,M9248,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Autres """
M92.49,M9249,ATIH s'arrête à un niveau supérieur,préfixe ATIH M924 (type MCO 0),M924,"Ostéochondrite juvénile de la rotule - "" Siège non précisé """
M92.50,M9250,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Sièges multiples """
M92.51,M9251,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Région scapulaire """
M92.52,M9252,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Bras """
M92.53,M9253,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Avant-bras """
M92.54,M9254,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Main """
M92.55,M9255,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Région pelvienne et cuisse """
M92.56,M9256,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Jambe """
M92.57,M9257,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Cheville et pied """
M92.58,M9258,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Autres """
M92.59,M9259,ATIH s'arrête à un niveau supérieur,préfixe ATIH M925 (type MCO 0),M925,"Ostéochondrite juvénile du tibia et du péroné - "" Siège non précisé """
M92.60,M9260,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Sièges multiples """
M92.61,M9261,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Région scapulaire """
M92.62,M9262,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Bras """
M92.63,M9263,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Avant-bras """
M92.64,M9264,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Main """
M92.65,M9265,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Région pelvienne et cuisse """
M92.66,M9266,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Jambe """
M92.67,M9267,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Cheville et pied """
M92.68,M9268,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Autres """
M92.69,M9269,ATIH s'arrête à un niveau supérieur,préfixe ATIH M926 (type MCO 0),M926,"Ostéochondrite juvénile du tarse - "" Siège non précisé """
M92.70,M9270,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Sièges multiples """
M92.71,M9271,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Région scapulaire """
M92.72,M9272,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Bras """
M92.73,M9273,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Avant-bras """
M92.74,M9274,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Main """
M92.75,M9275,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Région pelvienne et cuisse """
M92.76,M9276,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Jambe """
M92.77,M9277,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Cheville et pied """
M92.78,M9278,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Autres """
M92.79,M9279,ATIH s'arrête à un niveau supérieur,préfixe ATIH M927 (type MCO 0),M927,"Ostéochondrite juvénile du métatarse - "" Siège non précisé """
M92.80,M9280,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Sièges multiples """
M92.81,M9281,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Région scapulaire """
M92.82,M9282,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Bras """
M92.83,M9283,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Avant-bras """
M92.84,M9284,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Main """
M92.85,M9285,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Région pelvienne et cuisse """
M92.86,M9286,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Jambe """
M92.87,M9287,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Cheville et pied """
M92.88,M9288,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Autres """
M92.89,M9289,ATIH s'arrête à un niveau supérieur,préfixe ATIH M928 (type MCO 0),M928,"Autres ostéochondrites juvéniles précisées - "" Siège non précisé """
M92.90,M9290,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Sièges multiples """
M92.91,M9291,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Région scapulaire """
M92.92,M9292,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Bras """
M92.93,M9293,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Avant-bras """
M92.94,M9294,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Main """
M92.95,M9295,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Région pelvienne et cuisse """
M92.96,M9296,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Jambe """
M92.97,M9297,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Cheville et pied """
M92.98,M9298,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Autres """
M92.99,M9299,ATIH s'arrête à un niveau supérieur,préfixe ATIH M929 (type MCO 0),M929,"Ostéochondrite juvénile, sans précision - "" Siège non précisé """
M93.00,M9300,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Sièges multiples """
M93.01,M9301,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Région scapulaire """
M93.02,M9302,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Bras """
M93.03,M9303,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Avant-bras """
M93.04,M9304,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Main """
M93.05,M9305,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Région pelvienne et cuisse """
M93.06,M9306,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Jambe """
M93.07,M9307,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Cheville et pied """
M93.08,M9308,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Autres """
M93.09,M9309,ATIH s'arrête à un niveau supérieur,préfixe ATIH M930 (type MCO 0),M930,"Épiphysiolyse de la tête fémorale [coxa vara retrorsa] (non traumatique) - "" Siège non précisé """
M93.10,M9310,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Sièges multiples """
M93.11,M9311,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Région scapulaire """
M93.12,M9312,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Bras """
M93.13,M9313,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Avant-bras """
M93.14,M9314,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Main """
M93.15,M9315,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Région pelvienne et cuisse """
M93.16,M9316,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Jambe """
M93.17,M9317,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Cheville et pied """
M93.18,M9318,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Autres """
M93.19,M9319,ATIH s'arrête à un niveau supérieur,préfixe ATIH M931 (type MCO 0),M931,"Maladie de Kienböck de l'adulte - "" Siège non précisé """
M93.20,M9320,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Sièges multiples """
M93.21,M9321,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Région scapulaire """
M93.22,M9322,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Bras """
M93.23,M9323,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Avant-bras """
M93.24,M9324,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Main """
M93.25,M9325,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Région pelvienne et cuisse """
M93.26,M9326,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Jambe """
M93.27,M9327,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Cheville et pied """
M93.28,M9328,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Autres """
M93.29,M9329,ATIH s'arrête à un niveau supérieur,préfixe ATIH M932 (type MCO 0),M932,"Ostéochondrite disséquante - "" Siège non précisé """
M93.80,M9380,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Sièges multiples """
M93.81,M9381,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Région scapulaire """
M93.82,M9382,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Bras """
M93.83,M9383,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Avant-bras """
M93.84,M9384,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Main """
M93.85,M9385,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Région pelvienne et cuisse """
M93.86,M9386,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Jambe """
M93.87,M9387,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Cheville et pied """
M93.88,M9388,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Autres """
M93.89,M9389,ATIH s'arrête à un niveau supérieur,préfixe ATIH M938 (type MCO 0),M938,"Autres ostéochondropathies précisées - "" Siège non précisé """
M93.90,M9390,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Sièges multiples """
M93.91,M9391,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Région scapulaire """
M93.92,M9392,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Bras """
M93.93,M9393,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Avant-bras """
M93.94,M9394,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Main """
M93.95,M9395,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Région pelvienne et cuisse """
M93.96,M9396,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Jambe """
M93.97,M9397,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Cheville et pied """
M93.98,M9398,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Autres """
M93.99,M9399,ATIH s'arrête à un niveau supérieur,préfixe ATIH M939 (type MCO 0),M939,"Ostéochondropathie, sans précision - "" Siège non précisé """
M94.00,M9400,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Sièges multiples """
M94.01,M9401,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Région scapulaire """
M94.02,M9402,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Bras """
M94.03,M9403,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Avant-bras """
M94.04,M9404,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Main """
M94.05,M9405,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Région pelvienne et cuisse """
M94.06,M9406,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Jambe """
M94.07,M9407,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Cheville et pied """
M94.09,M9409,ATIH s'arrête à un niveau supérieur,préfixe ATIH M940 (type MCO 0),M940,"Syndrome des articulations chondrocostales [Tietze] - "" Siège non précisé """
M95.00,M9500,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Sièges multiples """
M95.01,M9501,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Région scapulaire """
M95.02,M9502,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Bras """
M95.03,M9503,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Avant-bras """
M95.04,M9504,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Main """
M95.05,M9505,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Région pelvienne et cuisse """
M95.06,M9506,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Jambe """
M95.07,M9507,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Cheville et pied """
M95.08,M9508,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Autres """
M95.09,M9509,ATIH s'arrête à un niveau supérieur,préfixe ATIH M950 (type MCO 0),M950,"Déformation du nez - "" Siège non précisé """
M95.20,M9520,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Sièges multiples """
M95.21,M9521,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Région scapulaire """
M95.22,M9522,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Bras """
M95.23,M9523,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Avant-bras """
M95.24,M9524,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Main """
M95.25,M9525,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Région pelvienne et cuisse """
M95.26,M9526,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Jambe """
M95.27,M9527,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Cheville et pied """
M95.28,M9528,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Autres """
M95.29,M9529,ATIH s'arrête à un niveau supérieur,préfixe ATIH M952 (type MCO 0),M952,"Autres déformations de la tête - "" Siège non précisé """
M95.30,M9530,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Sièges multiples """
M95.31,M9531,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Région scapulaire """
M95.32,M9532,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Bras """
M95.33,M9533,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Avant-bras """
M95.34,M9534,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Main """
M95.35,M9535,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Région pelvienne et cuisse """
M95.36,M9536,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Jambe """
M95.37,M9537,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Cheville et pied """
M95.38,M9538,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Autres """
M95.39,M9539,ATIH s'arrête à un niveau supérieur,préfixe ATIH M953 (type MCO 0),M953,"Déformation du cou - "" Siège non précisé """
M95.40,M9540,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Sièges multiples """
M95.41,M9541,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Région scapulaire """
M95.42,M9542,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Bras """
M95.43,M9543,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Avant-bras """
M95.44,M9544,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Main """
M95.45,M9545,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Région pelvienne et cuisse """
M95.46,M9546,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Jambe """
M95.47,M9547,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Cheville et pied """
M95.48,M9548,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Autres """
M95.49,M9549,ATIH s'arrête à un niveau supérieur,préfixe ATIH M954 (type MCO 0),M954,"Déformation du thorax et des côtes - "" Siège non précisé """
M95.50,M9550,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Sièges multiples """
M95.51,M9551,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Région scapulaire """
M95.52,M9552,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Bras """
M95.53,M9553,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Avant-bras """
M95.54,M9554,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Main """
